movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,year
21575,A Prophet,26-08-2009,"Crime, Drama",Jacques Audiard,"Tahar Rahim, Niels Arestrup, Adel Bencherif, Hichem Yacoubi, Reda Kateb","Martine Cassinelli, Lauranne Bourrachot",19508331.896129806,26822521.744463656,2.2866,7.57,1713,2009
10843,After Hours,13-09-1985,"Comedy, Thriller, Drama",Martin Scorsese,"Griffin Dunne, Rosanna Arquette, Verna Bloom, Tommy Chong, Linda Fiorentino","Robert F. Colesberry, Griffin Dunne",13464158.921933085,31743463.110622674,3.6815,7.498,1713,1985
922,Dead Man,23-12-1995,"Drama, Fantasy, Western",Jim Jarmusch,"Johnny Depp, Gary Farmer, Crispin Glover, Lance Henriksen, Michael Wincott",Demetra J. MacBride,19012381.88976378,2192761.377952756,2.5132,7.309,1713,1995
2294,Jay and Silent Bob Strike Back,22-08-2001,"Comedy, Adventure, Action",Kevin Smith,"Jason Mewes, Kevin Smith, Ben Affleck, Shannon Elizabeth, Eliza Dushku",Scott Mosier,39992919.254658386,61422145.21074534,2.3545,6.431,1713,2001
539681,DC League of Super-Pets,27-07-2022,"Family, Comedy, Adventure, Animation, Science Fiction",Jared Stern,"Dwayne Johnson, Kevin Hart, John Krasinski, Keanu Reeves, Kate McKinnon","Patricia Hicks, Hiram Garcia",99006919.41022706,223315607.1141788,3.9,7.159,1708,2022
205220,Philomena,01-11-2013,Drama,Stephen Frears,"Judi Dench, Steve Coogan, Sophie Kennedy Clark, Mare Winningham, Barbara Jefford","Tracey Seaward, Steve Coogan",16583815.897354446,138336664.27709833,1.6301,7.3,1708,2013
9920,Ultraviolet,03-03-2006,"Science Fiction, Action, Thriller",Kurt Wimmer,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu, Ida Martin","John Baldecchi, Pauline Chan",47908184.52380952,49617246.726056546,2.8011,5.22,1705,2006
14462,The Manchurian Candidate,30-07-2004,"Drama, Thriller, Mystery",Jonathan Demme,"Denzel Washington, Meryl Streep, Liev Schreiber, Simon McBurney, Kimberly Elise","Scott Rudin, Tina Sinatra",136344309.15828478,163793765.84463736,3.3067,6.478,1707,2004
848538,Argylle,31-01-2024,"Action, Adventure, Comedy",Matthew Vaughn,"Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara","Matthew Vaughn, Adam Bohling",205262537.0988463,98752895.51601426,4.6785,5.994,1706,2024
635,Angel Heart,06-03-1987,"Horror, Mystery",Alan Parker,"Mickey Rourke, Robert De Niro, Lisa Bonet, Charlotte Rampling, Stocker Fontelieu","Alan Marshall, Elliott Kastner",48178089.788732395,48705084.406883806,4.9145,7.125,1708,1987
1551,Flatliners,10-08-1990,"Drama, Science Fiction, Horror",Joel Schumacher,"Kiefer Sutherland, Julia Roberts, Kevin Bacon, William Baldwin, Oliver Platt","Michael Douglas, Rick Bieber",64043749.04361133,151461656.02061975,4.4458,6.501,1704,1990
10796,The One,02-11-2001,"Action, Science Fiction, Thriller",James Wong,"Jet Li, Carla Gugino, Delroy Lindo, Jason Statham, James Morrison","Steven Chasman, Charles Newirth",89075138.33992095,132138652.12771316,4.1893,6.131,1703,2001
10779,The Frighteners,19-07-1996,"Horror, Comedy",Peter Jackson,"Michael J. Fox, Trini Alvarado, Peter Dobson, John Astin, Jeffrey Combs","Peter Jackson, Jamie Selkirk",61556978.96749522,60242154.73,2.8596,6.922,1703,1996
479,Shaft,15-06-2000,"Action, Adventure, Crime, Thriller",John Singleton,"Samuel L. Jackson, Vanessa Williams, Jeffrey Wright, Christian Bale, Busta Rhymes","Mark Roybal, Scott Rudin",86001033.68176539,201216478.28614983,4.5817,6.008,1427,2000
462,Erin Brockovich,17-03-2000,Drama,Steven Soderbergh,"Julia Roberts, Albert Finney, Aaron Eckhart, Marg Helgenberger, Cherry Jones","Danny DeVito, Stacey Sher",97218559.81416957,479121641.2816376,4.3229,7.434,3607,2000
2123,"Me, Myself & Irene",22-06-2000,Comedy,Peter Farrelly,"Jim Carrey, Renée Zellweger, Anthony Anderson, Mongo Brownlee, Jerod Mixon","Peter Farrelly, Bradley Thomas",95348972.12543553,279075222.01542974,4.5286,6.613,4196,2000
440471,Escape Plan 2: Hades,05-06-2018,"Action, Thriller, Crime, Mystery, Science Fiction",Steven C. Miller,"Sylvester Stallone, Dave Bautista, Jesse Metcalfe, 50 Cent, Huang Xiaoming","Mark Canton, Randall Emmett",25641897.67708586,22555415.78816202,4.0991,5.2,1539,2018
18162,Land of the Lost,05-06-2009,"Adventure, Science Fiction, Comedy, Action",Brad Silberling,"Will Ferrell, Anna Friel, Danny McBride, Jorma Taccone, John Boylan","Sid Krofft, Marty Krofft",150064091.5086908,103077270.20808998,3.9144,5.442,1417,2009
26973,Pretty Baby,05-04-1978,Drama,Louis Malle,"Brooke Shields, Keith Carradine, Susan Sarandon, Frances Faye, Antonio Fargas",Louis Malle,17282216.25766871,57278202.453987725,4.4206,7,403,1978
6964,Something's Gotta Give,12-12-2003,"Drama, Comedy, Romance",Nancy Meyers,"Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand, Amanda Peet","Nancy Meyers, Bruce A. Block",139975217.39130434,472416358.6956521,3.6147,6.637,1739,2003
870028,The Accountant²,23-04-2025,"Mystery, Crime, Thriller",Gavin O'Connor,"Ben Affleck, Jon Bernthal, Cynthia Addai-Robinson, J.K. Simmons, Allison Robertson","Lynette Howell Taylor, Ben Affleck",80000000,103223366,7.8713,7.065,1690,2025
9691,Assassins,06-10-1995,"Action, Adventure, Crime, Thriller",Richard Donner,"Sylvester Stallone, Antonio Banderas, Julianne Moore, Anatoli Davydov, Muse Watson","Richard Donner, Bruce A. Evans",105624343.8,64014841.92188976,2.6715,6.493,1689,1995
87825,Trouble with the Curve,21-09-2012,"Drama, Romance",Robert Lorenz,"Clint Eastwood, Amy Adams, Justin Timberlake, Matthew Lillard, Jack Gilpin","Robert Lorenz, Michele Weisler",84133644.60743748,68709143.09607394,11.508,6.987,1689,2012
8843,The Cell,18-08-2000,"Horror, Science Fiction, Thriller",Tarsem Singh,"Jennifer Lopez, Vince Vaughn, Vincent D'Onofrio, Catherine Sutherland, James Gammon","Eric McLeod, Julio Caro",61696393.728222996,194728481.7825145,2.9479,6.3,1689,2000
11529,Sweet Home Alabama,26-09-2002,"Comedy, Romance",Andy Tennant,"Reese Witherspoon, Josh Lucas, Patrick Dempsey, Candice Bergen, Mary Kay Place","Neal H. Moritz, Stokely Chaffin",53686992.77,323235825.7355864,3.4316,6.418,1682,2002
12233,Oliver & Company,18-11-1988,"Animation, Comedy, Family",George Scribner,"Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan, Roscoe Lee Browne",Kathleen Gavin,84363761.62299238,329290811.4961961,2.9455,6.731,1681,1988
150,48 Hrs.,07-12-1982,"Crime, Action, Comedy",Walter Hill,"Nick Nolte, Eddie Murphy, Annette O'Toole, Frank McRae, James Remar","Lawrence Gordon, Joel Silver",40034362.69430052,263120871.20252848,3.7657,6.674,1685,1982
11565,Big Momma's House 2,26-01-2006,"Comedy, Crime",John Whitesell,"Martin Lawrence, Marisol Nichols, Kevin Durand, Dan Lauria, Kat Dennings","David T. Friendly, Michael Green",63877579.365079366,226003604.3314633,3.0254,5.77,1681,2006
9647,Scrooged,22-11-1988,"Fantasy, Comedy, Drama",Richard Donner,"Bill Murray, Karen Allen, John Forsythe, John Glover, Bobcat Goldthwait","Art Linson, Richard Donner",87085173.28825021,164101123.41504648,3.6614,6.785,1682,1988
583406,Judas and the Black Messiah,12-02-2021,"Drama, History",Shaka King,"Daniel Kaluuya, LaKeith Stanfield, Jesse Plemons, Dominique Fishback, Ashton Sanders","Shaka King, Ryan Coogler",30890939.956452742,7623008.341916079,2.4425,7.296,1681,2021
252838,The Wedding Ringer,16-01-2015,Comedy,Jeremy Garelick,"Kevin Hart, Josh Gad, Kaley Cuoco, Affion Crockett, Olivia Thirlby","Valerie Bleth Sharp, Adam Fields",31241172.574119154,108393122.71626085,2.8915,6.465,1677,2015
256961,Paul Blart: Mall Cop 2,16-04-2015,"Action, Comedy, Family",Andy Fickman,"Kevin James, Raini Rodriguez, Neal McDonough, Daniella Alonso, Eduardo Verástegui","Jack Giarraputo, Todd Garner",51615850.33984904,146150608.9487505,2.7218,5.181,1677,2015
453201,The 15:17 to Paris,07-02-2018,"Drama, Thriller",Clint Eastwood,"Ray Corasani, Spencer Stone, Anthony Sadler, Alek Skarlatos, Judy Greer","Clint Eastwood, Kristina Rivera",38462846.51562879,73177214.27000442,1.6068,5.418,1676,2018
93856,Chernobyl Diaries,24-05-2012,"Horror, Thriller",Bradley Parker,"Olivia Taylor Dudley, Jesse McCartney, Devin Kelley, Jonathan Sadowski, Ingrid Bolsø Berdal","Oren Peli, Brian Witten",1402227.410123958,53831538.31920695,3.0225,5.307,1676,2012
270487,"Hail, Caesar!",05-02-2016,"Comedy, Crime, Drama, Mystery, History",Joel Coen,"Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes, Scarlett Johansson","Eric Fellner, Joel Coen",29510580.94138921,85376332.00534984,3.9355,5.9,3979,2016
339984,Miracles from Heaven,17-03-2016,"Family, Drama",Patricia Riggen,"Jennifer Garner, Kylie Rogers, Martin Henderson, Brighton Sharbino, Courtney Fansler","Joe Roth, T.D. Jakes",21462240.68,99262863.16649097,3.9061,7.446,1264,2016
1083968,Locked,20-03-2025,"Horror, Thriller",David Yarovesky,"Bill Skarsgård, Anthony Hopkins, Ashley Cartwright, Michael Eklund, Navid Charkhi","Sam Raimi, Ara Keshishian",20000000,4647059,4.5434,6.186,518,2025
452557,Wolf Warrior 2,27-07-2017,"War, Action",Wu Jing,"Wu Jing, Frank Grillo, Celina Jade, Hans Zhang, Wu Gang","Lv Jianmin, Guan Hailong",39533633.73041775,1143093924.6408982,4.3786,6.508,327,2017
340102,The New Mutants,02-04-2020,"Science Fiction, Horror, Action",Josh Boone,"Blu Hunt, Charlie Heaton, Maisie Williams, Henry Zaga, Anya Taylor-Joy","Simon Kinberg, Lauren Shuler Donner",83343370.26,61163577.286676385,4.2754,6.081,3674,2020
9331,Clear and Present Danger,03-08-1994,"Action, Drama, Thriller",Phillip Noyce,"Harrison Ford, Willem Dafoe, Joaquim de Almeida, Henry Czerny, Harris Yulin","Robert Rehme, Mace Neufeld",134686005.39811066,468984745.4394804,3.3337,6.6,1658,1994
522924,The Art of Racing in the Rain,08-08-2019,"Drama, Romance",Simon Curtis,"Kevin Costner, Milo Ventimiglia, Amanda Seyfried, Ryan Kiera Armstrong, Lily Dodsworth-Evans","Neal H. Moritz, Patrick Dempsey",22666987.408911154,42563565.24562206,2.9426,8.17,1659,2019
208134,Jackass Presents: Bad Grandpa,22-10-2013,Comedy,Jeff Tremaine,"Johnny Knoxville, Jackson Nicoll, Georgina Cates, Catherine Keener, Spike Jonze","Johnny Knoxville, Jeff Tremaine",20729769.871693056,209828854.75169665,1.7791,6.139,1661,2013
777270,Belfast,12-11-2021,"Drama, History",Kenneth Branagh,"Jude Hill, Jamie Dornan, Caitríona Balfe, Lewis McAskie, Judi Dench","Tamar Thomas, Becca Kovacik",13069243.827730006,58405670.07583496,2.2072,7.041,1654,2021
37257,Witness for the Prosecution,17-12-1957,"Drama, Mystery, Crime",Billy Wilder,"Tyrone Power, Marlene Dietrich, Charles Laughton, Elsa Lanchester, John Williams",Arthur Hornblow Jr.,34371138.79003558,103113416.37010676,3.6762,8.206,1658,1957
9963,Premonition,08-02-2007,"Thriller, Drama, Mystery",Mennan Yapo,"Sandra Bullock, Julian McMahon, Courtney Taylor Burness, Shyann McClure, Nia Long","Ashok Amritraj, Jennifer Gibgot",31054296.765730046,130889682.51192231,2.9774,6.3,1653,2007
1694,Re-Animator,18-10-1985,"Science Fiction, Comedy, Horror",Stuart Gordon,"Jeffrey Combs, Bruce Abbott, Barbara Crampton, David Gale, Robert Sampson",Brian Yuzna,2692831.784386617,6054126.146858736,2.3997,7.044,1655,1985
338189,It's Only the End of the World,21-09-2016,Drama,Xavier Dolan,"Gaspard Ulliel, Nathalie Baye, Vincent Cassel, Marion Cotillard, Léa Seydoux","Sylvain Corbeil, Xavier Dolan",9926286.316649098,12383475.449003572,1.3932,7.199,1653,2016
341006,The Belko Experiment,17-03-2016,"Horror, Thriller, Action",Greg McLean,"John Gallagher Jr., Tony Goldwyn, Adria Arjona, John C. McGinley, Melonie Díaz","James Gunn, Peter Safran",6706950.213952093,15818934.974004924,6.4269,6.179,1653,2016
505058,Unfriended: Dark Web,19-07-2018,"Horror, Mystery",Stephen Susco,"Colin Woodell, Betty Gabriel, Rebecca Rittenhouse, Andrew Lees, Connor Del Rio","Timur Bekmambetov, Jason Blum",1282094.8838542933,21070701.19305316,2.6483,6.276,1652,2018
1266,Street Kings,10-04-2008,"Action, Crime, Drama, Thriller",David Ayer,"Keanu Reeves, Forest Whitaker, Chris Evans, Hugh Laurie, Naomie Harris","Alexandra Milchan, Erwin Stoff",29906039.395642422,99402236.54,4.2069,6.636,1651,2008
548473,Color Out of Space,24-01-2020,"Horror, Science Fiction, Mystery, Thriller",Richard Stanley,"Nicolas Cage, Joely Richardson, Madeleine Arthur, Elliot Knight, Tommy Chong","Daryl Tucker, Josh C. Waller",7463585.396293049,1273175.7148266498,3.0628,6.068,1653,2020
572164,EXIT,31-07-2019,"Action, Comedy",Lee Sang-geun,"Cho Jung-seok, Yoona, Goh Doo-shim, Park In-hwan, Kim Ji-young",Baek Hyun-ik,13716045.936547795,87521988.37894522,4.1527,7.606,292,2019
489925,Eighth Grade,19-01-2018,"Comedy, Drama",Bo Burnham,"Elsie Fisher, Josh Hamilton, Emily Robinson, Jake Ryan, Daniel Zolghadri","Eli Bush, Lila Yacoub",2564189.7677085865,17359191.637775928,2.482,7.2,1650,2018
467660,Unsane,22-03-2018,"Horror, Thriller",Steven Soderbergh,"Claire Foy, Joshua Leonard, Jay Pharoah, Juno Temple, Aimee Mullins",Joseph Malloch,1923142.3257814397,18325752.71395461,3.0578,6.251,1650,2018
309886,Blood Father,11-08-2016,"Action, Thriller, Drama",Jean-François Richet,"Mel Gibson, Erin Moriarty, William H. Macy, Michael Parks, Thomas Mann","Pascal Caucheteux, Chris Briggs",17438070.556275442,9259659.731253672,2.405,6.165,1650,2016
630240,Titane,14-07-2021,"Drama, Thriller, Horror",Julia Ducournau,"Vincent Lindon, Agathe Rousselle, Garance Marillier, Laïs Salameh, Mara Cissé","Amaury Ovise, Jean-Christophe Reymond",7841546.296638004,5919577.358766653,3.1349,6.334,1650,2021
11644,Blow Out,24-07-1981,"Crime, Mystery, Thriller",Brian De Palma,"John Travolta, Nancy Allen, John Lithgow, Dennis Franz, Peter Boyden",George Litto,63751089.10891089,42500726.07260726,2.9078,7.365,1650,1981
424139,Halloween,18-10-2018,"Horror, Thriller",David Gordon Green,"Jamie Lee Curtis, Judy Greer, Andi Matichak, James Jude Courtney, Nick Castle","Jason Blum, Malek Akkad",12820948.83854293,333267576.15465516,4.0966,6.6,5025,2018
10357,Volcano,25-04-1997,"Science Fiction, Action, Drama, Thriller",Mick Jackson,"Tommy Lee Jones, Anne Heche, Gaby Hoffmann, Don Cheadle, Jacqueline Kim","Andrew Z. Davis, Neal H. Moritz",180528785.04672897,246368571.70295325,3.0797,5.9,1650,1997
417870,Girls Trip,21-07-2017,"Comedy, Romance, Adventure",Malcolm D. Lee,"Regina Hall, Queen Latifah, Jada Pinkett Smith, Tiffany Haddish, Larenz Tate","Will Packer, Malcolm D. Lee",24954785.411227155,184372023.8846402,4.0705,6.813,1562,2017
626872,Emergency Declaration,03-08-2022,"Action, Drama, Thriller",Han Jae-rim,"Song Kang-ho, Lee Byung-hun, Jeon Do-yeon, Kim Nam-gil, Yim Si-wan","Kim Yo-hwan, Kim Dae-seung",19859327.131591804,21121476.14084844,4.6463,7.5,423,2022
271969,Ben-Hur,17-08-2016,"Action, History, Adventure, Drama",Timur Bekmambetov,"Jack Huston, Toby Kebbell, Rodrigo Santoro, Morgan Freeman, Nazanin Boniadi","Sean Daniel, Mark Burnett",134139004.27904186,126172905.98721288,3.9747,5.772,1769,2016
294963,Bone Tomahawk,23-10-2015,"Western, Horror, Drama",S. Craig Zahler,"Kurt Russell, Patrick Wilson, Richard Jenkins, Matthew Fox, Lili Simmons","Dallas Sonnier, Jack Heller",2444961.331887586,646347.2610741002,4.14,6.9,2498,2015
5902,A Bridge Too Far,15-06-1977,"Drama, History, War",Richard Attenborough,"Dirk Bogarde, James Caan, Michael Caine, Sean Connery, Edward Fox","Richard P. Levine, Joseph E. Levine",116876996.69966996,269613981.0231023,3.5007,7.2,917,1977
10030,Good Luck Chuck,21-09-2007,"Comedy, Romance",Mark Helfrich,"Dane Cook, Jessica Alba, Dan Fogler, Ellia English, Lonny Ross","Brian Volk-Weiss, Barry Katz",38817870.95716256,92803429.04855263,4.8401,5.9,1629,2007
48034,Little White Lies,20-10-2010,"Comedy, Drama",Guillaume Canet,"François Cluzet, Marion Cotillard, Benoît Magimel, Gilles Lellouche, Jean Dujardin",Alain Attal,36910587.188612096,71653002.19,1.5039,7.096,1626,2010
9314,Nineteen Eighty-Four,09-11-1984,"Drama, Science Fiction",Michael Radford,"John Hurt, Richard Burton, Suzanna Hamilton, Cyril Cusack, Gregor Fisher","Robert Devereux, Simon Perry",23022710.971087582,26122597.55491819,4.3983,6.783,1629,1984
451,Leaving Las Vegas,27-10-1995,"Drama, Romance",Mike Figgis,"Nicolas Cage, Elisabeth Shue, Julian Sands, Richard Lewis, Steven Weber","Annie Stewart, Lila Cazès",7604952.755905512,105201846.4566929,3.6813,7.254,1629,1995
365620,Ferrari,14-12-2023,"History, Drama",Michael Mann,"Adam Driver, Penélope Cruz, Shailene Woodley, Gabriel Leone, Sarah Gadon","P.J. van Sandwijk, Monika Bacardi",100375399.57072812,41439736.47231721,4.0552,6.377,1232,2023
6538,Charlie Wilson's War,19-12-2007,"Comedy, Drama, History",Mike Nichols,"Tom Hanks, Julia Roberts, Philip Seymour Hoffman, Amy Adams, Emily Blunt","Tom Hanks, Gary Goetzman",116453612.87148768,185523719.53380403,2.7877,6.538,1625,2007
112336,Hitchcock,22-11-2012,Drama,Sacha Gervasi,"Anthony Hopkins, Helen Mirren, Scarlett Johansson, Danny Huston, Toni Collette","Alan Barnette, Joe Medjuck",22014970.33894614,37915765.03247907,2.4306,6.556,1623,2012
16577,Astro Boy,15-10-2009,"Animation, Action, Family, Science Fiction",David Bowers,"Freddie Highmore, Kristen Bell, Nathan Lane, Eugene Levy, Matt Lucas",Maryann Garger,15006409.15086908,29339131.073805448,3.0917,6.336,1625,2009
398,Capote,30-09-2005,"Crime, Drama",Bennett Miller,"Philip Seymour Hoffman, Catherine Keener, Clifton Collins Jr., Bruce Greenwood, Bob Balaban","William Vince, Michael Ohoven",11539175.627240142,81313941.36157192,2.7304,6.981,1624,2005
51052,Arthur Christmas,10-11-2011,"Drama, Animation, Family, Comedy",Sarah Smith,"James McAvoy, Hugh Laurie, Bill Nighy, Jim Broadbent, Imelda Staunton","Carla Shelley, Steve Pegram",14312458.044180866,216547490.20845652,2.9578,6.771,1621,2011
12104,Pink Floyd: The Wall,14-07-1982,"Music, Drama",Alan Parker,"Bob Geldof, Christine Hargreaves, James Laurenson, Eleanor David, Kevin McKeon",Alan Marshall,40034362.69430052,74211054.24042486,2.8564,7.937,1621,1982
8836,The X Files: I Want to Believe,24-07-2008,"Mystery, Science Fiction, Thriller",Chris Carter,"David Duchovny, Gillian Anderson, Amanda Peet, Billy Connolly, Xzibit","Chris Carter, Frank Spotnitz",44859059.09346363,103719200.24004775,2.409,5.858,1625,2008
7364,Sahara,06-04-2005,"Action, Adventure, Comedy, Drama, Mystery",Breck Eisner,"Matthew McConaughey, Penélope Cruz, Steve Zahn, Lennie James, Lambert Wilson","Howard Baldwin, Karen Elise Baldwin",214298975.93445978,196610220.8463799,5.2557,5.9,1621,2005
6280,Junior,22-11-1994,"Comedy, Science Fiction",Ivan Reitman,"Arnold Schwarzenegger, Danny DeVito, Emma Thompson, Frank Langella, Pamela Reed",Ivan Reitman,130341295.54655871,235483273.95411608,1.7826,5.182,1620,1994
9829,United 93,28-04-2006,"Drama, History, Crime, Thriller, Action",Paul Greengrass,"J.J. Johnson, Gary Commock, Polly Adams, Opal Alladin, Starla Benford","Lloyd Levin, Eric Fellner",23954092.26190476,121846482.6388889,2.6823,7.107,1620,2006
11968,Into the Blue,30-09-2005,"Action, Thriller, Adventure, Crime",John Stockwell,"Paul Walker, Jessica Alba, Scott Caan, Ashley Scott, Josh Brolin",David Zelon,82422683.05,76022884.80966717,3.0434,5.912,1619,2005
302401,Snowden,15-09-2016,"Drama, History, Crime, Thriller",Oliver Stone,"Joseph Gordon-Levitt, Shailene Woodley, Melissa Leo, Zachary Quinto, Tom Wilkinson","Moritz Borman, Eric Kopeloff",53655601.71161675,50110597.56877091,4.0686,7.11,4616,2016
187022,A Touch of Sin,04-10-2013,"Crime, Drama",Jia Zhangke,"Jiang Wu, Wang Baoqiang, Zhao Tao, Li Meng, Zhang Jiayi",Shôzô Ichiyama,5527938.632451482,212991.4755083556,4.1845,7.2,380,2013
12205,Dark Water,19-01-2002,"Horror, Mystery, Thriller",Hideo Nakata,"Hitomi Kuroki, Rio Kanno, Mirei Oguchi, Asami Mizukawa, Fumiyo Kohinata",Takashige Ichise,7158265.703168427,3018710.4401167314,3.3409,6.814,698,2002
9349,Universal Soldier,10-07-1992,"Thriller, Action, Science Fiction",Roland Emmerich,"Jean-Claude Van Damme, Dolph Lundgren, Ally Walker, Ed O'Ross, Ralf Moeller","Joel B. Michaels, Craig Baumgarten",52777540.98360655,273525342.8367783,4.1426,6.329,1875,1992
353491,The Dark Tower,03-08-2017,"Fantasy, Action, Science Fiction",Nikolaj Arcel,"Idris Elba, Matthew McConaughey, Tom Taylor, Claudia Kim, Fran Kranz","Ron Howard, Akiva Goldsman",78804585.50913838,148718802.80904862,4.2897,5.79,5483,2017
